time,obs_0,x_0,x_1,regime
0.0,nan,0.4289879406285769,-0.09565216244080745,0
0.01,0.35003328150535756,0.42803141900416886,-0.0997507375222116,0
0.02,0.42192773339982453,0.4270339116289467,-0.10383155023720886,0
0.03,0.4579535160386394,0.4259955961265746,-0.1078942262530239,0
0.04,0.44410961620135214,0.42491665386404437,-0.1119383937617836,0
0.05,0.31619709127321793,0.4237972699264265,-0.11596368351290048,2
0.06,0.3926807137221063,0.42263763309129754,-0.11996972884513894,2
0.07,0.5481681850217506,0.42143793580284616,-0.12395616571836164,2
0.08,0.5485547185331057,0.4201983741456625,-0.12792263274495339,2
0.09,0.3210122439552634,0.418919147818213,-0.1318687712209201,2
0.1,0.4475187045518283,0.41760046010600377,-0.1357942251566604,3
0.11,0.6874014087214941,0.41624251785443717,-0.1396986413074071,3
0.12,0.3812116847268491,0.4148455314413631,-0.14358166920333668,3
0.13,0.3639654803565863,0.41340971474932975,-0.14744296117934363,3
0.14,0.3916398737820577,0.4119352851375363,-0.15128217240447825,3
0.15,0.44948050955863833,0.41042246341349153,-0.15509896091104466,3
0.16,0.539479647530336,0.4088714738043811,-0.1588929876233575,3
0.17,0.4848106926060511,0.4072825439281475,-0.16266391638615457,3
0.18,0.16338473206022086,0.405655904764286,-0.16641141399266374,3
0.19,0.440252173124845,0.40399179062435936,-0.17013515021232126,3
0.2,0.4186935580801087,0.40229043912223617,-0.1733347978181402,1
0.21,0.37974454912669725,0.40055709114405474,-0.17651103261372628,1
0.22,0.3299677692248961,0.3987919808179175,-0.17966358145993938,1
0.23,0.3972183662862158,0.3969953450033181,-0.18279217410519868,1
0.24,0.6089264913737729,0.3951674232622661,-0.18639654320702148,0
0.25,0.6378430152345633,0.3933034578301959,-0.1899754243532301,0
0.26,0.3967852237512157,0.3914037035866636,-0.1930285080828256,1
0.27,0.48077706632068684,0.38947341850583533,-0.19605648810252657,1
0.28,0.3062786054228475,0.3875128536248101,-0.19905910931137988,1
0.29,0.36559862417805356,0.3855222625316963,-0.20203611962900522,1
0.3,0.2928354813845081,0.38350190133540624,-0.20548727001506417,3
0.31,0.45802614955482873,0.3814470286352556,-0.2089113144883881,3
0.32,0.3357785664507269,0.37935791549037173,-0.21230796214576386,2
0.33,0.47617415863414586,0.3772348358689141,-0.21567692537637606,2
0.34,0.4758667346411076,0.37507806661515036,-0.21901791988431246,2
0.35000000000000003,0.45748983029451024,0.37288788741630724,-0.22233066471069535,3
0.36,0.32231343461055234,0.3706645807692003,-0.22561488225543702,3
0.37,0.31042960077946546,0.3684084319466459,-0.22887029829861816,0
0.38,0.3581438464166976,0.36611972896365974,-0.2320966420214874,0
0.39,0.3683778702173646,0.36379876254344484,-0.235293646027081,0
0.4,0.41586476372016656,0.36144582608317405,-0.23846104636046128,0
0.41000000000000003,0.36514425908032044,0.35906121561956944,-0.2415985825285721,0
0.42,0.26523619249125674,0.3566452297942837,-0.24470599751971067,0
0.43,0.33573161921990763,0.3541981698190866,-0.2477830378226141,0
0.44,0.2656418385089447,0.35172033944086045,-0.2508294534451597,0
0.45,0.2502328803070977,0.34921204490640884,-0.253844997932678,0
0.46,0.3108220739797775,0.34667359492708205,-0.25682942838587675,0
0.47000000000000003,0.5269543866468556,0.3441053006432233,-0.25928250547837584,1
0.48,0.26639096157668807,0.34151247558843956,-0.26170499347385134,1
0.49,0.29849341544726227,0.33889542565370107,-0.264096708242788,1
0.5,0.3084203877947337,0.3362544585712732,-0.26645746908283946,1
0.51,0.3105943892986827,0.3335898838804448,-0.26878709873038653,1
0.52,0.15871025629130944,0.3309020128931409,-0.2710854233717302,1
0.53,0.3947065412905582,0.3281911586594236,-0.27335227265391815,1
0.54,0.2040085018708062,0.3254576359328844,-0.27558747969520453,1
0.55,0.3292593488960084,0.32270176113593235,-0.27829088109514294,3
0.56,0.333796591582898,0.3199188523249809,-0.280961316944312,3
0.5700000000000001,0.31480380051176027,0.3171092391555378,-0.2835985828336732,3
0.58,0.25961901491668293,0.3142732533272011,-0.2862024780595612,3
0.59,0.3572354105716456,0.31141122854660547,-0.2887728056367141,3
0.6,0.26497129354216215,0.3085235004902383,-0.2913093723109067,3
0.61,0.3366034456438011,0.30561040676712925,-0.2938119885711873,3
0.62,0.43014449931900106,0.3026722868814174,-0.2962804686617162,3
0.63,0.43146019376744954,0.29970948219480026,-0.29871463059320696,3
0.64,0.3238117427029265,0.2967223358888682,-0.30111429615396856,3
0.65,0.11895076628035364,0.2937111929273285,-0.3034792909205493,3
0.66,0.34255057302572156,0.290676400018123,-0.3058094442679815,3
0.67,0.3709981852236951,0.2876183055754432,-0.30810458937962676,2
0.68,nan,0.28453725968164695,-0.31036456325662193,2
0.6900000000000001,0.3785872677495561,0.28143361404908074,-0.31258920672692514,2
0.7000000000000001,0.33683235643661263,0.2783077219818115,-0.3147783644539621,2
0.71,0.18275324710652968,0.27515993833727187,-0.3169318849448723,2
0.72,0.16730809821324738,0.27199061948782316,-0.3190496205583553,2
0.73,0.46342097643327884,0.2688001232822396,-0.3211314275121168,2
0.74,0.4277214183936766,0.26558880900711845,-0.32317716588991496,2
0.75,0.30042796207292827,0.2623570373482193,-0.32518669964820635,2
0.76,0.09672109940129614,0.25910517035173725,-0.32715989662239214,2
0.77,0.23383151300551963,0.2558335713855133,-0.32909662853266475,2
0.78,nan,0.25254260510018667,-0.33099677098945457,2
0.79,0.34911355024337265,0.2492326373902921,-0.3328602034984775,2
0.8,0.3026734389369081,0.24590403535530733,-0.3346868094653835,2
0.81,0.22176271721310903,0.2425571672606535,-0.3364764762000058,2
0.8200000000000001,0.3235234115110419,0.23919240249865342,-0.33822909492021236,2
0.8300000000000001,0.2998710634299366,0.2358101115494513,-0.33994456075535845,3
0.84,0.23776463542735357,0.23241066594189771,-0.3416227727493422,3
0.85,0.17852248740203794,0.2289944382144043,-0.34276363386326253,1
0.86,0.2687724079182387,0.22556680187577166,-0.34436805097768003,0
0.87,0.06982209887053867,0.22212312136599485,-0.3459349828944824,0
0.88,0.2698035371074344,0.21866377153705002,-0.3474643441423534,0
0.89,0.15297110811747783,0.2151891280956265,-0.3489560531694392,0
0.9,0.19129619408028964,0.2116995675639321,-0.35041003234405654,2
0.91,0.14273524264435147,0.20819546724049154,-0.35182620795500774,2
0.92,0.14452106716772378,0.20467720516094146,-0.3532045102115026,2
0.93,0.2535573336915302,0.20114516005882643,-0.354544873242689,2
0.9400000000000001,0.3022461873766581,0.19759971132639953,-0.3558472350967919,2
0.9500000000000001,0.296957109320624,0.1940412389754316,-0.3571115377398623,0
0.96,0.24264374652870924,0.19047012359803298,-0.3583377270541369,0
0.97,0.19807488497215917,0.1868867463274916,-0.35952575283600896,0
0.98,0.2071778266259749,0.1832914887991315,-0.36067556879361184,0
0.99,0.3533010847884392,0.1796847331111954,-0.36178713254401595,0
1.0,0.11118789438704792,0.17606686178575523,-0.36286040561003985,0
1.01,0.13015286674568805,0.17243825772965482,-0.36389535341667734,0
1.02,0.13390229895015293,0.16879930419548805,-0.36489194528714053,0
1.03,0.2030001323638772,0.16515038474261665,-0.36585015443852115,2
1.04,0.12386596704538944,0.16149188319823143,-0.3667699579770703,3
1.05,-0.009227385974525992,0.15782418361846073,-0.3671513368930985,1
1.06,0.11234390298036992,0.15415267024952975,-0.36749527605549687,1
1.07,0.24526795447744726,0.1504777174889748,-0.36780181220588115,1
1.08,0.2088373310855623,0.14679969936691598,-0.36807098575635916,1
1.09,0.2783732902041879,0.1431189895093524,-0.3683028407785156,1
1.1,-0.03821069443499428,0.13943596110156725,-0.3684974249920521,1
1.11,0.019006376043845113,0.13575098685164674,-0.3686547897530837,1
1.12,0.0451026099741311,0.1320644389541159,-0.36877499004209396,1
1.1300000000000001,0.2374471767390996,0.12837668905369495,-0.36885808445155094,1
1.1400000000000001,0.16269428541265502,0.12468810820917944,-0.36890413517318477,1
1.1500000000000001,-0.04546583947930516,0.1209990668574476,-0.3689132079849302,1
1.16,0.10402605651203348,0.1173099347775983,-0.3688853722375348,1
1.17,0.13081140452899442,0.11362108105522295,-0.36882070084083574,1
1.18,0.12126622511825909,0.1099328740468146,-0.3687192702497063,1
1.19,0.19263009808600529,0.10624568134431753,-0.36858116044967504,1
1.2,0.19227073662230798,0.10255986973982077,-0.36840645494221885,1
1.21,0.20895703873264215,0.09887580519039858,-0.36819524072973264,1
1.22,0.1043694511755943,0.09519385278310126,-0.36844760830017714,0
1.23,0.09622238190248954,0.09150937670009948,-0.3686626516114078,2
1.24,0.1532630294160287,0.0878227501839854,-0.368840420075186,2
1.25,0.18006802914492787,0.08413434598323354,-0.3684809667368755,1
1.26,0.024296557484306994,0.08044953631586478,-0.36808534826323414,1
1.27,-0.10927481898866577,0.07676868283323243,-0.36765367292986634,1
1.28,0.10992740532272618,0.07309214610393377,-0.3671860524123389,1
1.29,0.026951963273958678,0.06942028557981039,-0.3666826017685536,1
1.3,0.20960039131856056,0.06575345956212486,-0.3661434394208146,1
1.31,0.15624210766911076,0.06209202516791672,-0.3655686871375942,1
1.32,0.10645565592254133,0.058436338296540775,-0.3649584700149982,1
1.33,0.11554487088740469,0.05478675359639079,-0.3643129164579336,1
1.34,0.1157212866782505,0.05114362443181145,-0.36363215816098166,1
1.35,0.027667057528280085,0.04750730285020164,-0.36291633008897783,1
1.36,0.14654086148185216,0.04387813954931186,-0.3626655704573019,0
1.37,0.14190035514468424,0.040251483844738846,-0.36237902071188044,0
1.3800000000000001,-0.0746934699321557,0.03662769363762004,-0.3620567775089041,0
1.3900000000000001,-0.07614724180656243,0.033007125862531,-0.3616989408902625,0
1.4000000000000001,0.026661550982897936,0.02939013645362838,-0.3613056142671073,0
1.41,0.1326461147659821,0.025777080310957306,-0.3608769044031093,3
1.42,-0.02976709895348342,0.022168311266926213,-0.36041292139741266,3
1.43,-0.014149207169512956,0.018564182052952086,-0.3599137786672871,3
1.44,-0.01024838082955852,0.014965044266279214,-0.35937959293048205,2
1.45,-0.003715989372166103,0.011371248336974393,-0.3588104841872839,2
1.46,-0.05854328498932465,0.0077831434951015546,-0.3582065757022791,2
1.47,0.03867561948109861,0.004201077738078764,-0.35756799398582556,2
1.48,-0.14811420825862076,0.0006253977982205085,-0.3568948687752347,2
1.49,0.10622726125974408,-0.0029435508895318385,-0.3561873330156664,2
1.5,-0.11517092768989041,-0.006505424219688503,-0.35544552284073977,2
1.51,0.014666680164895855,-0.010059879448095901,-0.3546695775528614,2
1.52,0.05153964526741686,-0.013606575223624516,-0.3538596396032747,2
1.53,-0.33013365216359447,-0.017145171619657264,-0.35301585457183193,2
1.54,-0.029606956535488498,-0.020675330165375583,-0.3521383711464917,2
1.55,0.11970288177935053,-0.0241967138768405,-0.351227341102545,2
1.56,-0.07610089694285446,-0.02770898728786595,-0.3502829192815715,2
1.57,-0.13012511397565193,-0.031211816480681664,-0.3493052635701297,0
1.58,-0.09404093908674342,-0.03470486911638296,-0.3482945348781826,0
1.59,-0.09648136573634106,-0.03818781446516478,-0.3472508971172624,0
1.6,-0.1688521407861799,-0.04166032343633741,-0.3461745171783763,0
1.61,-0.013597015451145281,-0.04512206860812117,-0.3450655649096561,0
1.62,0.06822908683063622,-0.04857272425721773,-0.3439242130937556,0
1.6300000000000001,-0.06284023460143971,-0.052011966388155285,-0.3427506374249959,0
1.6400000000000001,0.20407004913979152,-0.05543947276240525,-0.34104501648626434,1
1.6500000000000001,-0.10359431291825666,-0.058849922927267886,-0.3393085317256678,1
1.6600000000000001,-0.022030022442872957,-0.06224300824452456,-0.33754141543294375,1
1.67,-0.22210270683018454,-0.065618422398854,-0.3357439025196326,1
1.68,-0.06424771658184752,-0.06897586142405032,-0.3344162304906048,0
1.69,0.1143085083309261,-0.07232002372895636,-0.3330576394153831,0
1.7,-0.15499282023311112,-0.0756506001231102,-0.33166832389926276,0
1.71,-0.032651906880712504,-0.07896728336210283,-0.32974848125023315,1
1.72,-0.039303956224402595,-0.08226476817460517,-0.3277993114541117,1
1.73,-0.028792932665809734,-0.08554276128914629,-0.3258210651494574,1
1.74,-0.0959337022576637,-0.08880097194064086,-0.32381399540626704,1
1.75,-0.11721955704974192,-0.09203911189470354,-0.3217783576960481,1
1.76,-0.019494118080393974,-0.09525689547166402,-0.319714409861709,1
1.77,-0.2614542113894648,-0.09845403957028111,-0.31762241208726893,1
1.78,-0.22981067000742839,-0.1016302636911538,-0.3155026268673916,1
1.79,-0.1252624846093784,-0.10478528995982772,-0.3133553189767453,1
1.8,-0.08450573634489258,-0.10791884314959517,-0.31118075543919355,1
1.81,-0.15636311647153728,-0.1110306507039871,-0.30947920549681923,0
1.82,-0.062027164472809704,-0.1141254427589553,-0.30774994057878574,0
1.83,-0.10865720512982081,-0.11720294216474315,-0.30599318627003863,0
1.84,-0.03319322047821689,-0.12026287402744354,-0.3042091704758511,0
