time,obs_0,x_0,x_1,regime
0.0,nan,0.03301534878060802,0.5636206034840164,0
0.01,nan,0.038651554815448186,0.5621632087892423,0
0.02,0.20299967766781618,0.04427318690334061,0.5606523668235094,0
0.03,0.07706392214464163,0.049879710571575704,0.5590883302208289,0
0.04,0.1411695654015776,0.055470593873783995,0.5574713564546715,0
0.05,0.005305216539818573,0.06104530743833071,0.5558017078030243,0
0.06,0.09969221585131918,0.06660332451636096,0.5540796513130349,0
0.07,0.1582932933269416,0.0721441210294913,0.5523054587652453,0
0.08,-0.021011907404105454,0.07766717561714376,0.5504794066374199,0
0.09,nan,0.08317196968351796,0.5486017760679737,0
0.1,-0.014329996852257706,0.0886579874441977,0.5466728528190026,0
0.11,0.12514033706126687,0.09412471597238772,0.5446929272389226,0
0.12,0.1735388311734954,0.09957164524477695,0.5426622942247209,0
0.13,0.03560776529408705,0.10499826818702415,0.5405812531838237,0
0.14,-0.10000387027617925,0.11040408071886239,0.5384501079955858,0
0.15,0.006314309979161201,0.11578858179881825,0.536269166972406,0
0.16,0.28008007892966014,0.1211512734685423,0.534038742820473,3
0.17,0.08030030626150964,0.12649166089674704,0.5317591526001466,3
0.18,0.11010730912646777,0.13180925242274852,0.5294307176859788,3
0.19,0.1558643869019807,0.1371035595996083,0.5270537637263794,3
0.2,0.23991910192444554,0.14237409723687208,0.5246286206029305,3
0.21,0.1673493481810508,0.14762038344290138,0.5221556223893559,0
0.22,0.2157405816104284,0.15284193966679493,0.5196351073101482,0
0.23,0.2072290495210516,0.15803829073989642,0.5170674176988599,0
0.24,0.08503202725410777,0.16320896491688502,0.5144528999560632,0
0.25,0.13322463754403732,0.16835349391644566,0.5117919045069823,0
0.26,0.027349092692971366,0.1734714129615155,0.5090847857588039,0
0.27,0.08471801744122406,0.17856226081910354,0.5063319020576711,0
0.28,0.2657922959941438,0.18362557983968025,0.5035336156453647,0
0.29,0.16232638540462346,0.1886609159961339,0.5006902926156772,0
0.3,0.2301692019057882,0.19366781892229068,0.4978023028704845,0
0.31,-0.0658261824640626,0.19864584195099552,0.4948700200755206,0
